"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.767090880E-1,7.418347523E-3,1.387751400E-1,-1.742554270E-2,1.400614898E-1
5.787104880E-1,8.640077896E-3,1.375534236E-1,-1.742554270E-2,1.389217220E-1
5.807117540E-1,4.364021122E-3,1.418294609E-1,-1.192775462E-2,1.423970224E-1
5.827134540E-1,4.364021122E-3,1.461055279E-1,-1.498208102E-2,1.469364921E-1
5.847147870E-1,5.585751962E-3,1.436620653E-1,-1.803640835E-2,1.448975557E-1
5.867158530E-1,1.230526902E-2,1.522141844E-1,-7.040833123E-3,1.528729895E-1
5.887172860E-1,1.535959542E-2,1.479381323E-1,-1.192775462E-2,1.492108558E-1
5.907186190E-1,1.719219238E-2,1.491598487E-1,-1.681467704E-2,1.510859534E-1
5.927200190E-1,2.146824822E-2,1.503815949E-1,-5.819102284E-3,1.520176691E-1
5.947213850E-1,2.696603537E-2,1.528250426E-1,-1.543045626E-3,1.551935620E-1
5.967227180E-1,3.857247531E-2,1.509924531E-1,-3.375641303E-3,1.558780026E-1
5.987239840E-1,4.651372135E-2,1.467164010E-1,5.787337199E-3,1.540218227E-1
6.007253500E-1,4.834631830E-2,1.485489905E-1,6.398202386E-3,1.563493078E-1
6.027266830E-1,6.911573559E-2,1.412186176E-1,7.619933225E-3,1.574094858E-1
6.047279490E-1,7.950045168E-2,1.332773566E-1,1.556118112E-2,1.559657846E-1
6.067293150E-1,8.621996641E-2,1.296121627E-1,2.228069864E-2,1.572565575E-1
6.087306480E-1,1.051567867E-1,1.253361106E-1,2.166983485E-2,1.650353664E-1
6.107321140E-1,1.265370697E-1,1.106753498E-1,2.594589069E-2,1.700995365E-1
6.127334800E-1,1.332565844E-1,1.112862080E-1,3.205454350E-2,1.765486651E-1
6.147348130E-1,1.497499496E-1,9.906890243E-2,3.022194654E-2,1.820798201E-1
6.167361460E-1,1.637998521E-1,8.746246248E-2,3.510886803E-2,1.889780583E-1
6.187375120E-1,1.686867625E-1,8.501900733E-2,4.182838649E-2,1.934762759E-1
6.207388450E-1,1.815149337E-1,7.463429123E-2,3.694146499E-2,1.997063355E-1
6.227401780E-1,1.943431050E-1,6.974737346E-2,4.182838649E-2,2.106740432E-1
6.247415440E-1,1.992300451E-1,6.363871694E-2,4.915877059E-2,2.148466474E-1
6.267428770E-1,1.961757094E-1,5.936266482E-2,4.610444233E-2,2.100820186E-1
6.287449100E-1,1.986191720E-1,4.714535922E-2,4.121752083E-2,2.082573994E-1
6.307462760E-1,1.955648512E-1,5.081054941E-2,4.915877059E-2,2.079516955E-1
6.327479420E-1,1.900670677E-1,5.203228071E-2,4.793703929E-2,2.028073179E-1
6.347492750E-1,1.888453215E-1,4.897795618E-2,3.999579325E-2,1.991508452E-1
6.367506410E-1,1.784606129E-1,4.775622115E-2,4.121752083E-2,1.892821466E-1
6.387533070E-1,1.595237851E-1,4.897795618E-2,3.633059934E-2,1.707822902E-1
6.407547070E-1,1.540260017E-1,4.714535922E-2,3.571973369E-2,1.649927073E-1
6.427560400E-1,1.363109201E-1,4.531276226E-2,2.777848579E-2,1.463063828E-1
6.447570730E-1,1.149306372E-1,4.775622115E-2,2.716762200E-2,1.273883343E-1
6.467586390E-1,1.094328463E-1,4.714535922E-2,2.411329374E-2,1.215717224E-1
6.487599720E-1,8.805255592E-2,4.775622115E-2,2.166983485E-2,1.024865406E-1
6.507613050E-1,6.178535521E-2,5.325400829E-2,1.556118112E-2,8.303956813E-2
6.527626710E-1,5.445497110E-2,5.814093351E-2,1.617204584E-2,8.128497459E-2
6.547639370E-1,3.612901270E-2,4.897795618E-2,8.841663599E-3,6.150057533E-2
6.567652700E-1,9.861809202E-3,4.836708680E-2,8.841663599E-3,5.014783526E-2
6.587667030E-1,4.974886309E-3,4.653449357E-2,4.565607291E-3,4.702183913E-2
6.607680360E-1,-1.090760995E-2,3.370632231E-2,-3.986506723E-3,3.565086751E-2
6.627693690E-1,-1.274020597E-2,3.065199591E-2,9.004153544E-4,3.320645193E-2
6.647708020E-1,-1.701626182E-2,2.759766951E-2,-3.213151067E-4,3.242356816E-2
6.667721350E-1,-6.631553173E-3,1.660209708E-2,1.511280658E-3,1.794132365E-2
6.687734010E-1,-4.188092425E-3,1.049344335E-2,1.511280658E-3,1.139896665E-2
6.707746340E-1,1.920560375E-3,2.552194986E-3,1.511280658E-3,3.533584671E-3
6.727759670E-1,3.753156168E-3,-1.210857090E-2,-3.986506723E-3,1.328893924E-2
6.747773000E-1,-5.229006638E-4,-1.394116692E-2,-3.986506723E-3,1.450936925E-2
6.767786000E-1,-6.020687986E-3,-2.799106762E-2,-7.040833123E-3,2.948426498E-2
6.787799330E-1,-4.188092425E-3,-3.715404496E-2,-1.376035064E-2,3.984106455E-2
6.807812660E-1,6.988298264E-4,-3.715404496E-2,-1.131688990E-2,3.884563575E-2
6.827823320E-1,-3.577226773E-3,-4.570615664E-2,-1.498208102E-2,4.823185729E-2
6.847835980E-1,-2.355496399E-3,-6.342125684E-2,-1.803640835E-2,6.597814948E-2
6.867849980E-1,-2.355496399E-3,-6.342125684E-2,-1.681467704E-2,6.565468412E-2
6.887855980E-1,8.796459588E-5,-7.136250287E-2,-1.864727214E-2,7.375862873E-2
6.907869310E-1,4.364021122E-3,-7.930374891E-2,-2.658852004E-2,8.375606646E-2
6.927882640E-1,4.974886309E-3,-7.502769679E-2,-2.536679059E-2,7.935602588E-2
6.947903300E-1,3.142290749E-3,-7.563855499E-2,-2.781025134E-2,8.065032592E-2
6.967916630E-1,5.585751962E-3,-7.563855499E-2,-2.414505929E-2,7.959507217E-2
6.987923630E-1,4.364021122E-3,-7.747115195E-2,-2.781025134E-2,8.242714446E-2
7.007950960E-1,7.418347523E-3,-7.075162977E-2,-2.964284644E-2,7.706830308E-2
7.027964620E-1,4.364021122E-3,-6.647557765E-2,-2.475592494E-2,7.106970469E-2
7.047980950E-1,6.988298264E-4,-6.525384635E-2,-2.170159854E-2,6.877144906E-2
7.067994950E-1,2.531425562E-3,-5.975606292E-2,-1.864727214E-2,6.264914947E-2
7.088008280E-1,-1.744631212E-3,-5.425827578E-2,-8.262563497E-3,5.491151231E-2
7.108021280E-1,-7.242418360E-3,-4.998221621E-2,-8.262563497E-3,5.117562424E-2
7.128034610E-1,-4.188092425E-3,-3.898664191E-2,-3.375641303E-3,3.935598201E-2
7.148054610E-1,-4.188092425E-3,-3.593231738E-2,-1.543045626E-3,3.620845951E-2
7.168067940E-1,-5.229006638E-4,-2.799106762E-2,7.009068038E-3,2.886001258E-2
7.188080600E-1,-1.133765909E-3,-1.699549332E-2,7.619933225E-3,1.866000002E-2
7.208093930E-1,-2.355496399E-3,-1.577376202E-2,5.787337199E-3,1.696623716E-2
7.228107590E-1,-5.409822334E-3,-1.027597487E-2,7.009068038E-3,1.356424978E-2
7.248120920E-1,-7.242418360E-3,-5.389053375E-3,9.452529252E-3,1.307076238E-2
7.268134250E-1,-6.020687986E-3,1.941329683E-3,5.176472012E-3,8.173940742E-3
7.288148580E-1,1.920560375E-3,-1.112996484E-3,-5.208237097E-3,5.661541043E-3
7.308161910E-1,2.531425562E-3,6.828251760E-3,-3.213151067E-4,7.289470548E-3
7.328174570E-1,3.753156168E-3,2.552194986E-3,-1.070602424E-2,1.162836341E-2
7.348188230E-1,-1.133765909E-3,1.049344335E-2,-7.040833123E-3,1.268743904E-2
7.368202230E-1,-2.355496399E-3,6.217386108E-3,-8.262563497E-3,1.060538584E-2
7.388215560E-1,-1.744631212E-3,1.941329683E-3,-1.070602424E-2,1.101959410E-2
7.408229220E-1,2.531425562E-3,-3.556457581E-3,-1.742554270E-2,1.796402082E-2
