"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.114810125E0,-1.349184990E0,1.425767064E0,-3.408794701E-1,1.992312895E0
3.124772125E0,-1.352707505E0,1.241917133E0,-2.159442008E-1,1.849001801E0
3.134735125E0,-1.258086443E0,1.132053733E0,-1.252324134E-1,1.697059312E0
3.144697125E0,-1.099790096E0,1.081188917E0,-7.337853312E-2,1.543985796E0
3.154660125E0,-9.211215377E-1,1.070764184E0,-5.716891959E-2,1.413601468E0
3.164622125E0,-7.314082980E-1,1.049998999E0,-7.734076679E-2,1.281966298E0
3.174585125E0,-5.671737790E-1,1.008770227E0,-1.115569621E-1,1.162647162E0
3.184547125E0,-3.988766968E-1,9.864374399E-1,-1.657781154E-1,1.076867599E0
3.194510125E0,-2.370239198E-1,9.718319774E-1,-2.409663647E-1,1.028932709E0
3.204472125E0,-1.548387706E-1,9.242956042E-1,-3.179335892E-1,9.896358805E-1
3.214435125E0,-1.519573778E-1,8.927509785E-1,-3.772124648E-1,9.810120274E-1
3.224397125E0,-1.719750166E-1,8.465192914E-1,-4.054054916E-1,9.542137757E-1
3.234360125E0,-1.771974266E-1,7.886247039E-1,-4.003304243E-1,9.019935145E-1
3.244322125E0,-1.493913531E-1,7.441821694E-1,-3.556069136E-1,8.382011421E-1
3.254285125E0,-9.807403386E-2,7.080042958E-1,-2.795799971E-1,7.674982565E-1
3.264248125E0,-1.150338426E-1,6.700366735E-1,-1.964891106E-1,7.076651040E-1
3.274210125E0,-2.285138965E-1,6.223585606E-1,-1.269337535E-1,6.750266340E-1
3.284173125E0,-3.767227829E-1,5.702487826E-1,-8.556395024E-2,6.887851035E-1
3.294135125E0,-5.098675489E-1,5.253437757E-1,-9.143753350E-2,7.377749133E-1
3.304098125E0,-5.827220678E-1,4.938417375E-1,-1.458661407E-1,7.776384771E-1
3.314060125E0,-5.415118337E-1,4.918404818E-1,-2.403286397E-1,7.699999874E-1
3.324023125E0,-4.002313912E-1,5.624725819E-1,-3.588669896E-1,7.780399013E-1
3.333985125E0,-2.130955458E-1,6.358588934E-1,-4.765024781E-1,8.226669166E-1
3.343948125E0,-7.455764711E-2,6.870442629E-1,-5.361266732E-1,8.746544870E-1
3.353910125E0,6.872484684E-1,-5.915695801E-2,-5.048740283E-2,6.916350055E-1
3.363873125E0,6.220766306E-1,7.907298394E-3,3.359774649E-1,7.070521315E-1
3.373835125E0,-7.388757169E-2,2.171301544E-1,4.821026921E-1,5.338800267E-1
3.383798125E0,-4.347181916E-1,-3.539636731E-3,4.857613444E-1,6.518868912E-1
3.393760125E0,-5.340683460E-1,4.008761048E-2,3.409005105E-1,6.348615383E-1
3.403723125E0,-3.576046526E-1,1.328785419E-1,2.081954777E-1,4.346068930E-1
3.413685125E0,-6.703993678E-2,2.072712481E-1,2.513631806E-2,2.192887546E-1
3.423648125E0,1.703089625E-1,3.326646090E-1,-1.859301180E-1,4.174217214E-1
3.433610125E0,3.994184732E-1,4.836566746E-1,-2.776646614E-1,6.859712529E-1
3.443573125E0,5.881465673E-1,6.208863854E-1,-2.362911403E-1,8.872709796E-1
3.453535125E0,7.068174481E-1,7.313923836E-1,-1.698555350E-1,1.031201545E0
3.463498125E0,7.464735508E-1,8.181911707E-1,-8.192248642E-2,1.110572306E0
3.473461125E0,6.903585792E-1,8.639859557E-1,3.616133239E-3,1.105929372E0
3.483423125E0,5.684214830E-1,8.212019801E-1,2.222976461E-2,9.989844028E-1
3.493386125E0,1.771958172E-1,6.674661636E-1,-9.962609410E-2,6.977354770E-1
3.503348125E0,-1.312935799E-1,5.402184725E-1,-1.205835789E-1,5.688711644E-1
3.513311125E0,-9.656658769E-2,3.722035587E-1,2.915955707E-2,3.856304899E-1
3.523273125E0,1.255990099E-2,2.544673383E-1,1.135769635E-1,2.789464179E-1
3.533236125E0,-1.243526861E-2,2.810080051E-1,-3.002152778E-3,2.812990362E-1
3.543198125E0,1.537399180E-2,6.062512994E-1,-6.046731398E-2,6.094532744E-1
3.553161125E0,1.046046317E-1,9.923713207E-1,4.877471831E-3,9.978811336E-1
3.563123125E0,1.321765929E-1,1.307603002E0,7.290846109E-2,1.316287167E0
3.573086125E0,8.887689561E-2,1.630747676E0,6.423020363E-2,1.634430361E0
3.583048125E0,6.468660384E-2,1.862048507E0,2.974892408E-2,1.863409240E0
3.593011125E0,1.248105615E-1,2.289318323E0,7.276214659E-2,2.293872357E0
3.602973125E0,1.803606451E-1,2.766227007E0,6.669386476E-2,2.772902791E0
3.612936125E0,1.780083477E-1,3.266604424E0,-1.633556187E-2,3.271491752E0
3.622899125E0,1.582053602E-1,3.880240202E0,-1.229592115E-1,3.885410136E0
3.632860417E0,1.487130225E-1,4.583667755E0,-2.709482908E-1,4.594076472E0
3.642823417E0,1.205708608E-1,5.312415600E0,-5.012259483E-1,5.337370541E0
3.652785417E0,1.514511555E-1,6.052600384E0,-6.420006752E-1,6.088437708E0
3.662748417E0,1.596441120E-1,6.533550739E0,-5.256066918E-1,6.556602314E0
3.672710417E0,1.514163464E-1,7.079863071E0,-7.205308080E-1,7.118044160E0
3.682673417E0,1.823723912E-1,7.728797913E0,-7.990195155E-1,7.772130277E0
3.692635417E0,2.099323273E-1,8.285974503E0,-6.103928089E-1,8.311078415E0
3.702598417E0,2.013473660E-1,8.751789093E0,-6.040973663E-1,8.774923744E0
3.712560417E0,2.108145952E-1,9.264202118E0,-5.101760626E-1,9.280633776E0
3.722523417E0,1.669118404E-1,9.878690720E0,-3.459982872E-1,9.886157227E0
3.732485417E0,1.874285936E-1,1.047713470E1,-2.807521522E-1,1.048257139E1
3.742448417E0,2.163739651E-1,1.115001678E1,-2.999490201E-1,1.115614904E1
3.752410417E0,2.991105318E-1,1.176200962E1,-4.799648821E-1,1.177559781E1
3.762373417E0,2.490811944E-1,1.228737259E1,-4.842648208E-1,1.229943409E1
3.772336417E0,5.564698949E-3,1.287141132E1,-3.082763851E-1,1.287510368E1
3.782298417E0,-1.915396377E-2,1.350253201E1,-2.782628238E-1,1.350541253E1
3.792261417E0,2.328010201E-1,1.421813202E1,-3.987903595E-1,1.422562857E1
3.802223417E0,4.755838513E-1,1.496565342E1,-5.237352252E-1,1.498236500E1
3.812186417E0,6.609323621E-1,1.567264366E1,-6.033672690E-1,1.569817324E1
3.822148417E0,5.333858132E-1,1.637331963E1,-5.970385671E-1,1.639288111E1
3.832111417E0,4.497924149E-1,1.699861717E1,-6.145805717E-1,1.701566949E1
3.842073417E0,5.368950963E-1,1.757521057E1,-6.358150244E-1,1.759490107E1
3.852036417E0,8.100053072E-1,1.814201736E1,-6.026332378E-1,1.817008722E1
3.861998417E0,7.934055924E-1,1.877595139E1,-7.092694044E-1,1.880608694E1
3.871961417E0,7.608630657E-1,1.932448006E1,-7.926356792E-1,1.935568943E1
3.881923417E0,7.153893709E-1,1.985651016E1,-9.362785816E-1,1.989144025E1
3.891886417E0,8.528022170E-1,2.040084267E1,-9.185423255E-1,2.043930951E1
3.901849417E0,9.781427979E-1,2.101741028E1,-8.018381000E-1,2.105543261E1
3.911811417E0,1.124764919E0,2.145631218E1,-8.077677488E-1,2.150095154E1
3.921774417E0,8.800255060E-1,2.217127609E1,-6.239537001E-1,2.219750542E1
3.931736417E0,1.274961472E0,2.289546967E1,-1.116801143E0,2.295812063E1
3.941699417E0,1.524391294E0,2.352534294E1,-1.140229702E0,2.360223831E1
3.951661417E0,1.322193861E0,2.438044739E1,-9.993402362E-1,2.443671607E1
3.961624417E0,1.134924412E0,2.515719795E1,-9.724037051E-1,2.520155216E1
3.971586417E0,1.239563823E0,2.594554901E1,-1.109210968E0,2.599881499E1
3.981549417E0,1.208133459E0,2.654829407E1,-1.238174558E0,2.660459698E1
3.991511417E0,1.463037729E0,2.683671761E1,-1.217492938E0,2.690412943E1
4.001474417E0,1.621348023E0,2.677955246E1,-1.096531391E0,2.685098844E1
4.011437417E0,1.603209138E0,2.701512146E1,-1.134073973E0,2.708640232E1
4.021399417E0,1.759234667E0,2.700311089E1,-1.053190827E0,2.708084406E1
4.031362417E0,1.893665910E0,2.699767685E1,-9.612540603E-1,2.708107338E1
4.041324417E0,2.021571398E0,2.698549652E1,-8.636491895E-1,2.707488990E1
4.051287417E0,2.138062716E0,2.697424126E1,-7.504802942E-1,2.706924868E1
4.061249417E0,2.234540224E0,2.696602058E1,-6.367740035E-1,2.706593648E1
4.071212417E0,3.153095722E0,2.589303207E1,-8.450278640E-1,2.609799216E1
4.081174417E0,6.124787807E0,2.420362282E1,-1.190611959E0,2.499491828E1
4.091137417E0,6.455003738E0,2.531299591E1,-1.543036699E0,2.616860328E1
4.101099417E0,3.311336517E0,2.530658722E1,-2.575000286E0,2.565187971E1
4.111062417E0,2.945685148E0,2.458228302E1,-2.764384508E0,2.491199553E1
4.121025417E0,3.417375565E0,2.439302444E1,-2.527506590E0,2.476058131E1
4.130987417E0,3.812190056E0,2.433929634E1,-2.314496517E0,2.474451522E1
4.140950417E0,4.176348686E0,2.428821754E1,-2.077911377E0,2.473210698E1
4.150912417E0,4.507367134E0,2.423753166E1,-1.823816180E0,2.472044913E1
4.160875417E0,4.800708771E0,2.419127274E1,-1.544043660E0,2.471130414E1
4.170837417E0,5.063401222E0,2.414428139E1,-1.247055173E0,2.470100205E1
4.180800417E0,5.273108482E0,2.409220695E1,-9.346303344E-1,2.468022777E1
4.190762417E0,4.284779549E0,2.023459625E1,-3.135548830E-1,2.068566020E1
4.200725417E0,-3.726371825E-1,1.112628078E1,-6.936516166E-1,1.115410844E1
4.210687417E0,-3.594884872E0,4.677654743E0,3.149272799E-1,5.907861740E0
4.220650417E0,-3.227249622E0,2.639376879E0,1.023442864E0,4.292887808E0
4.230613417E0,-1.440232396E0,1.588639498E0,5.531039238E-1,2.214490632E0
4.240575417E0,3.573123217E-1,3.255765736E-1,-6.224329472E-1,7.880957900E-1
4.250538417E0,1.176418662E0,-9.106377363E-1,-8.587147593E-1,1.717734844E0
4.260500417E0,1.167806983E0,-1.156504750E0,-1.384844631E-1,1.649379985E0
4.270463417E0,7.200062871E-1,-1.153429508E0,9.487283230E-1,1.657978925E0
4.280425417E0,2.308661640E-1,-1.145711184E0,1.819067478E0,2.162165533E0
4.290388417E0,2.383708060E-1,-7.815644741E-1,1.583900213E0,1.782246771E0
4.300351417E0,2.769735754E-1,-1.730422527E-1,6.906940937E-1,7.640132942E-1
4.310313417E0,1.005405262E-1,1.028103471E0,1.527196541E-2,1.033120698E0
4.320276417E0,4.910044074E-1,2.341909170E0,-3.082302213E-1,2.412598135E0
4.330238417E0,1.113890767E0,3.271826506E0,-5.703628659E-1,3.502986600E0
4.340201417E0,1.502490163E0,3.650133610E0,-8.847402334E-1,4.045209184E0
4.350163417E0,1.582845807E0,3.577488661E0,-1.090978146E0,4.061287885E0
4.360126417E0,1.597704291E0,3.260538340E0,-1.152229548E0,3.809383441E0
4.370088417E0,1.577574849E0,2.781185627E0,-1.109627962E0,3.384525094E0
4.380051417E0,1.571529508E0,2.382513285E0,-1.024193764E0,3.032333658E0
4.390014417E0,1.568286300E0,2.102836132E0,-9.007153511E-1,2.773577087E0
4.399976417E0,1.541537523E0,1.898670435E0,-7.603148222E-1,2.561125921E0
4.409939417E0,1.466328621E0,1.893339992E0,-7.290666103E-1,2.503276667E0
4.419901417E0,1.314542055E0,1.918197393E0,-9.096502662E-1,2.496991322E0
4.429864417E0,1.223251224E0,2.062913418E0,-1.252366781E0,2.705619685E0
4.439826417E0,1.234562159E0,2.163795471E0,-1.630907893E0,2.977585451E0
4.449789417E0,1.329970360E0,2.069599628E0,-1.939340234E0,3.132587480E0
4.459751417E0,1.599678040E0,1.851298332E0,-2.106302261E0,3.228433763E0
4.469714417E0,1.748137355E0,1.593424082E0,-2.179129124E0,3.216144937E0
4.479677417E0,1.693178535E0,1.402197123E0,-2.116553307E0,3.051689404E0
4.489639417E0,1.572000384E0,1.331579804E0,-1.883805394E0,2.791596810E0
4.499602417E0,1.437672734E0,1.364795327E0,-1.500380516E0,2.486103552E0
4.509564417E0,1.321453333E0,1.480156779E0,-9.748207927E-1,2.210741636E0
4.519527417E0,1.230705023E0,1.680264354E0,-4.124264419E-1,2.123209533E0
4.529490417E0,1.080335259E0,1.884555578E0,3.432872146E-2,2.172522143E0
4.539452417E0,8.706209064E-1,1.899944305E0,3.028291464E-1,2.111746817E0
4.549415417E0,7.106931210E-1,1.722344160E0,4.461230040E-1,1.915875740E0
4.559377417E0,6.191868782E-1,1.506738663E0,5.148701668E-1,1.708433515E0
4.569340417E0,6.004838943E-1,1.280108094E0,5.412251353E-1,1.513995471E0
4.579302417E0,6.488705873E-1,1.085506320E0,5.636619925E-1,1.384583638E0
4.589265417E0,7.055325508E-1,9.750903845E-1,6.354556680E-1,1.361022169E0
4.599227417E0,7.151969075E-1,8.884931803E-1,7.172008753E-1,1.347332121E0
4.609190417E0,6.320143342E-1,7.123155594E-1,7.858040929E-1,1.234635026E0
4.619153417E0,4.963393509E-1,5.491537452E-1,8.591547608E-1,1.134050039E0
4.629115417E0,3.355012834E-1,4.729520380E-1,9.096643329E-1,1.078765007E0
4.639079292E0,1.606059372E-1,4.225831628E-1,9.101296067E-1,1.016221776E0
4.649041292E0,1.535927411E-2,3.837032914E-1,8.641370535E-1,9.456198868E-1
4.659004292E0,-1.024017110E-1,4.152396321E-1,7.954354882E-1,9.031210763E-1
4.668967292E0,-1.878898293E-1,4.239167273E-1,7.353080511E-1,8.693019669E-1
4.678929292E0,-2.751336694E-1,3.475655019E-1,6.622477174E-1,7.969142697E-1
4.688892292E0,-3.090409040E-1,2.486378700E-1,6.089037061E-1,7.266985579E-1
4.698854292E0,-2.934265435E-1,1.468595713E-1,5.667461157E-1,6.548801644E-1
4.708817292E0,-2.942877710E-1,9.584324062E-2,5.016591549E-1,5.894515473E-1
4.718779292E0,-3.663060367E-1,1.703800559E-1,4.225188196E-1,5.845781632E-1
4.728742292E0,-5.552954674E-1,2.672113180E-1,3.495320082E-1,7.084684674E-1
4.738705292E0,-6.989985704E-1,6.671337038E-2,1.409782469E-1,7.161875043E-1
4.748667292E0,-5.477819592E-2,-1.453764439E0,-4.363263547E-1,1.518819404E0
4.758630292E0,8.610306978E-1,-2.543180704E0,-1.021257758E0,2.872648493E0
4.768592292E0,2.013789654E0,-2.974678755E0,-1.431925774E0,3.867101484E0
4.778555292E0,2.044539690E0,-2.214125395E0,-1.674374580E0,3.447611353E0
4.788517292E0,1.170018554E0,-5.304798484E-1,-1.439636588E0,1.929483296E0
4.798480292E0,-3.074286878E-1,2.250786126E-1,-1.301462293E0,1.356088817E0
4.808443292E0,-1.220429897E0,5.218229294E-1,-1.108338118E0,1.729208399E0
4.818405292E0,-1.417478323E0,7.544737458E-1,-8.479922414E-1,1.815920227E0
4.828368292E0,-1.299766302E0,2.836244106E-1,-5.701861382E-1,1.447393339E0
4.838330292E0,-7.090705633E-1,1.114342585E-1,-2.747235894E-1,7.685516953E-1
4.848293292E0,8.255141228E-2,4.765278995E-1,-1.023151577E-1,4.943298152E-1
4.858256292E0,6.879771352E-1,1.025985360E0,-2.093609273E-1,1.252912804E0
4.868218292E0,9.047377706E-1,1.423606753E0,-6.793984175E-1,1.818457817E0
4.878181292E0,7.813902497E-1,1.757903457E0,-1.401357651E0,2.380041712E0
4.888143292E0,6.438564658E-1,2.313282728E0,-1.834623694E0,3.021865687E0
4.898106292E0,6.108742356E-1,2.491640806E0,-2.096316576E0,3.313002328E0
4.908068292E0,5.726900101E-1,2.473891973E0,-2.266668797E0,3.403807100E0
4.918031292E0,4.831677973E-1,2.523882389E0,-2.338233709E0,3.474301414E0
4.927994292E0,4.165455699E-1,2.662806273E0,-2.324766159E0,3.559295598E0
4.937956292E0,3.700219989E-1,2.784430265E0,-2.238499880E0,3.591775312E0
4.947919292E0,3.195082843E-1,2.912663937E0,-2.096063852E0,3.602662963E0
4.957881292E0,2.373148501E-1,3.029464960E0,-1.931706786E0,3.600759280E0
4.967844292E0,1.246110201E-1,3.116055965E0,-1.759336710E0,3.580586313E0
4.977807292E0,1.756020077E-2,3.176064253E0,-1.579193830E0,3.547047456E0
4.987769292E0,-6.347426772E-2,3.274985790E0,-1.357472539E0,3.545742885E0
4.997732292E0,-6.811003387E-2,3.355544329E0,-1.103722811E0,3.533061104E0
5.007694292E0,-9.095247835E-2,3.338628769E0,-8.291757703E-1,3.441256583E0
5.017657292E0,-1.735762507E-1,3.226613998E0,-5.439847708E-1,3.276749310E0
5.027620292E0,-2.597735226E-1,3.065057039E0,-2.475031316E-1,3.085986834E0
5.037582292E0,-3.321031034E-1,2.939516068E0,2.829702385E-2,2.958352228E0
5.047545292E0,-3.814209402E-1,2.914586544E0,2.494530678E-1,2.950003981E0
5.057507292E0,-3.507138789E-1,3.023904562E0,3.945356905E-1,3.069634740E0
5.067470292E0,-1.965347528E-1,3.135771275E0,4.675039351E-1,3.176514965E0
5.077432292E0,-4.887659103E-2,3.156600475E0,4.828653336E-1,3.193692911E0
5.087395292E0,-1.153195463E-2,3.157355309E0,4.729732275E-1,3.192605394E0
5.097358292E0,-4.447578639E-2,3.085420609E0,4.620004892E-1,3.120135074E0
5.107320292E0,-1.313650906E-1,2.948408365E0,4.356692433E-1,2.983316337E0
5.117283292E0,-2.241203338E-1,2.793290377E0,3.704431057E-1,2.826646272E0
5.127245292E0,-2.565087080E-1,2.582555532E0,2.575096786E-1,2.608007099E0
5.137208292E0,-2.621945441E-1,2.313756943E0,1.030985191E-1,2.330846729E0
5.147171292E0,-2.551691234E-1,2.039471388E0,-8.340889961E-2,2.057063895E0
5.157133292E0,-2.597571909E-1,1.778356552E0,-2.808327377E-1,1.819036242E0
5.167096292E0,-3.099297285E-1,1.580621839E0,-4.676580727E-1,1.677237582E0
5.177058292E0,-3.519421518E-1,1.503219128E0,-6.097635031E-1,1.659922454E0
5.187021292E0,-3.278820515E-1,1.499795437E0,-6.983782649E-1,1.686601670E0
5.196984292E0,-2.327693552E-1,1.563451171E0,-7.149718404E-1,1.734861916E0
5.206946292E0,-1.087847129E-1,1.657362938E0,-6.554661393E-1,1.785587265E0
5.216909292E0,-1.372690871E-2,1.725623488E0,-5.282781124E-1,1.804727851E0
5.226871292E0,-2.728852211E-3,1.672104836E0,-3.887154758E-1,1.716695007E0
5.236834292E0,-1.082968190E-1,1.552108407E0,-2.840788066E-1,1.581603451E0
5.246797292E0,-2.812452614E-1,1.379825234E0,-2.378303707E-1,1.428138600E0
5.256759292E0,-4.436120689E-1,1.137448549E0,-2.457189113E-1,1.245374905E0
5.266722292E0,-5.580110550E-1,9.037400484E-1,-2.864709198E-1,1.100085451E0
5.276684292E0,-5.950574875E-1,7.233393788E-1,-3.361953497E-1,9.951585721E-1
5.286647292E0,-5.740393400E-1,6.366575956E-1,-3.999388218E-1,9.459413931E-1
5.296610292E0,-5.502362847E-1,6.351103187E-1,-4.643963873E-1,9.600984796E-1
5.306572292E0,-5.224081874E-1,6.898707151E-1,-5.261975527E-1,1.012776275E0
5.316535292E0,-4.453059733E-1,7.165175080E-1,-5.679109097E-1,1.016964872E0
5.326497292E0,-3.120115399E-1,7.182512879E-1,-5.828940272E-1,9.762179883E-1
5.336460292E0,-1.882951856E-1,7.307503223E-1,-5.508727431E-1,9.342975381E-1
5.346423292E0,-1.177619249E-1,7.640025616E-1,-4.695975184E-1,9.044830647E-1
5.356385292E0,-7.427436858E-2,8.002194166E-1,-3.503976166E-1,8.767247494E-1
5.366348292E0,-4.142957926E-2,8.125367165E-1,-2.313759178E-1,8.458529074E-1
5.376310292E0,-4.384107143E-2,7.925654054E-1,-1.515564471E-1,8.081159063E-1
5.386273292E0,-8.637915552E-2,7.475550175E-1,-1.286124438E-1,7.634402553E-1
5.396236292E0,-1.251244247E-1,6.653562784E-1,-1.601349562E-1,6.956998657E-1
5.406198292E0,-1.386570930E-1,5.616443157E-1,-2.357696146E-1,6.247058812E-1
5.416161292E0,-1.364045888E-1,4.585160911E-1,-3.263074756E-1,5.790680325E-1
5.426123292E0,-1.464305371E-1,3.353502452E-1,-4.013259709E-1,5.431060892E-1
5.436086292E0,-1.900664270E-1,1.937171966E-1,-4.312769473E-1,5.095600104E-1
5.446049292E0,-2.579956651E-1,9.042163193E-2,-3.942399919E-1,4.797530677E-1
5.456011292E0,-3.343626261E-1,6.600975990E-2,-3.094273806E-1,4.603270120E-1
5.465974292E0,-3.801515698E-1,8.961309493E-2,-2.162999213E-1,4.464654284E-1
5.475936292E0,-3.597016931E-1,1.668453068E-1,-1.312233806E-1,4.176628305E-1
5.485899292E0,-2.654406428E-1,2.963722050E-1,-8.440185338E-2,4.067172133E-1
5.495862292E0,-9.776589274E-2,4.092321694E-1,-6.484732777E-2,4.257162367E-1
5.505824292E0,1.332750618E-1,4.837494195E-1,-6.482177973E-2,5.059422952E-1
5.515787292E0,3.199890256E-1,5.446250439E-1,-8.412063867E-2,6.372485361E-1
5.525750292E0,3.603749573E-1,5.530408025E-1,-1.194135100E-1,6.708083373E-1
5.535712292E0,2.762986720E-1,5.257204771E-1,-1.597425491E-1,6.150127301E-1
5.545675292E0,1.517984122E-1,4.971951544E-1,-2.032995373E-1,5.581903630E-1
5.555637292E0,5.687295645E-2,4.868687391E-1,-2.552373111E-1,5.526497872E-1
5.565600292E0,-7.128573954E-3,4.982532263E-1,-3.005366325E-1,5.819186898E-1
5.575563292E0,-5.880801380E-2,5.043494701E-1,-3.254536986E-1,6.031143179E-1
5.585525292E0,-5.645244569E-2,5.244415998E-1,-3.285026550E-1,6.214015325E-1
5.595488292E0,3.602662310E-2,5.147815347E-1,-3.153159916E-1,6.047496346E-1
5.605450292E0,1.499808580E-1,4.657239616E-1,-2.957209051E-1,5.717026499E-1
5.615413292E0,1.958468854E-1,4.139608741E-1,-2.667531669E-1,5.299781692E-1
5.625376292E0,1.392109394E-1,3.717839420E-1,-2.356520593E-1,4.616653314E-1
5.635337750E0,-7.072232664E-3,3.463632762E-1,-2.192765474E-1,4.099996828E-1
5.645300750E0,-1.747264564E-1,4.005071819E-1,-2.236597091E-1,4.908757509E-1
5.655262750E0,-2.836558819E-1,5.048477650E-1,-2.484910339E-1,6.301426180E-1
5.665225750E0,-2.832862437E-1,5.903747082E-1,-3.358341753E-1,7.359198226E-1
5.675188750E0,-2.830532193E-1,2.851591408E-1,-7.447947860E-1,8.462589047E-1
5.685150750E0,-1.125871390E-1,2.530449927E-1,-9.018213749E-1,9.433925081E-1
5.695113750E0,1.491898745E-1,4.343554080E-1,-2.807826102E-1,5.382946342E-1
5.705076750E0,1.811267436E-1,4.284785390E-1,3.787040338E-2,4.667278897E-1
5.715038750E0,1.329140365E-2,5.436836481E-1,-2.550629377E-1,6.006876666E-1
5.725001750E0,-9.607169032E-2,6.715554595E-1,-4.464347661E-1,8.121086782E-1
5.734963750E0,-1.791031286E-2,7.670276761E-1,-2.269266546E-1,8.000924583E-1
5.744926750E0,1.728304178E-1,7.944971323E-1,6.716372073E-2,8.158474195E-1
5.754889750E0,2.139075547E-1,7.981107831E-1,-7.616121322E-2,8.297817752E-1
5.764851750E0,1.464095712E-1,8.936797380E-1,-4.074119031E-1,9.930174699E-1
5.774814750E0,1.961363703E-1,1.143854976E0,-4.386438727E-1,1.240678092E0
5.784776750E0,3.446705043E-1,1.507701993E0,-2.874282897E-1,1.573079171E0
5.794739750E0,3.649613857E-1,1.884495020E0,-2.853425145E-1,1.940602650E0
5.804702750E0,1.487438381E-1,2.417418242E0,-4.437912703E-1,2.462313216E0
5.814664750E0,1.438524015E-2,3.115705013E0,-5.040715933E-1,3.156249806E0
5.824627750E0,1.143617649E-2,3.673346996E0,-4.674412012E-1,3.702986662E0
5.834590750E0,4.966505244E-2,4.181272507E0,-4.000791907E-1,4.200663013E0
5.844552750E0,5.824283883E-2,4.748287678E0,-4.314225316E-1,4.768202334E0
5.854515750E0,5.365101621E-2,5.416255474E0,-5.543231368E-1,5.444811836E0
5.864477750E0,8.670935780E-2,6.139688492E0,-3.693770468E-1,6.151400872E0
5.874440750E0,1.353701055E-1,6.839736462E0,-1.855191030E-2,6.841101089E0
5.884403750E0,2.787251472E-1,7.534054756E0,-4.976960421E-1,7.555618448E0
5.894365750E0,3.079392314E-1,8.242778778E0,-8.089183569E-1,8.288098543E0
5.904328750E0,1.970998347E-1,8.857841492E0,-6.500078440E-1,8.883845701E0
5.914290750E0,1.140829921E-1,9.477785110E0,-3.955923021E-1,9.486723291E0
5.924253750E0,2.908418775E-1,1.005955791E1,-6.629794836E-1,1.008557565E1
5.934216750E0,4.942668974E-1,1.066231441E1,-9.857000113E-1,1.071918154E1
5.944178750E0,3.430256546E-1,1.139036083E1,-8.614271283E-1,1.142803759E1
5.954141750E0,2.727293670E-1,1.210922623E1,-7.526660562E-1,1.213566015E1
5.964104750E0,4.593635499E-1,1.275343704E1,-9.081156850E-1,1.279397692E1
5.974066750E0,5.380572677E-1,1.344771957E1,-1.005815268E0,1.349601170E1
5.984029750E0,4.408781230E-1,1.415531731E1,-1.047380805E0,1.420085871E1
5.993991750E0,3.537336290E-1,1.486387920E1,-1.061066508E0,1.490590133E1
6.003954750E0,3.651623130E-1,1.559764194E1,-1.096925378E0,1.564042912E1
6.013917750E0,4.557425380E-1,1.624216652E1,-1.160832524E0,1.628997258E1
6.023879750E0,4.526483119E-1,1.684719467E1,-1.235471725E0,1.689849843E1
6.033842750E0,6.373680830E-1,1.739304543E1,-1.264941454E0,1.745062589E1
6.043805750E0,7.761198878E-1,1.796626282E1,-1.269585490E0,1.802777882E1
6.053767750E0,8.883497715E-1,1.849802399E1,-1.281962514E0,1.856366032E1
6.063730750E0,8.423828483E-1,1.903615379E1,-1.416363358E0,1.910735056E1
6.073692750E0,9.532318711E-1,1.955997467E1,-1.365530610E0,1.963073952E1
6.083655750E0,1.022986531E0,2.006294823E1,-1.366823792E0,2.013545630E1
6.093618750E0,1.218823314E0,2.041619873E1,-1.641882539E0,2.051834494E1
6.103580750E0,1.159052014E0,2.097905922E1,-1.450693727E0,2.106107404E1
6.113543750E0,1.446597576E0,2.155157471E1,-1.753119826E0,2.167109702E1
6.123505750E0,1.802305460E0,2.211340141E1,-1.820161700E0,2.226126267E1
6.133468750E0,1.523792386E0,2.292055702E1,-1.636822462E0,2.302939568E1
6.143431750E0,1.169278264E0,2.372556496E1,-1.604187012E0,2.380846614E1
6.153393750E0,1.031162143E0,2.450609398E1,-1.713159084E0,2.458753447E1
6.163356750E0,1.136036038E0,2.511981773E1,-1.810420513E0,2.521058197E1
6.173319750E0,1.273760676E0,2.564082718E1,-1.974630952E0,2.574827474E1
6.183281750E0,1.703696370E0,2.592322540E1,-1.986477494E0,2.605498588E1
6.193244750E0,1.624430537E0,2.605687332E1,-2.000980377E0,2.618402842E1
6.203206750E0,1.302244782E0,2.596250343E1,-2.331433773E0,2.609948293E1
6.213169750E0,1.649906278E0,2.604892921E1,-2.374261856E0,2.620889207E1
6.223132750E0,2.002621412E0,2.602423477E1,-2.286612272E0,2.620114279E1
6.233094750E0,2.345570087E0,2.599468613E1,-2.164348602E0,2.618987993E1
6.243057750E0,2.669870138E0,2.597053719E1,-2.024737120E0,2.618580854E1
6.253020750E0,2.975329638E0,2.594234276E1,-1.863746881E0,2.617883280E1
6.262982750E0,3.262587786E0,2.592277718E1,-1.675995350E0,2.618098195E1
6.272945750E0,3.514060974E0,2.581775284E1,-1.601713657E0,2.610498942E1
6.282908750E0,5.170458794E0,2.408810616E1,-1.781604171E0,2.470110556E1
6.292870750E0,4.357667446E0,2.461662102E1,-2.512913704E0,2.512532649E1
6.302833750E0,3.074642897E0,2.384433556E1,-3.588716745E0,2.430811912E1
