"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.027258958E0,2.646531582E0,-2.654990911E0,-1.332625031E0,3.978567032E0
1.037220958E0,2.216588259E0,-3.422841311E0,-9.251787663E-1,4.181514306E0
1.047183958E0,2.188761711E0,-2.299365282E0,5.193953961E-2,3.174973424E0
1.057146958E0,2.453029871E0,-1.389214635E0,7.538984418E-1,2.918156218E0
1.067109083E0,3.004601240E0,-1.494187593E0,9.264699817E-1,3.481173912E0
1.077072083E0,3.634877443E0,-1.927778125E0,8.710048795E-1,4.205628613E0
1.087035083E0,3.832738876E0,-1.891995430E0,3.603414595E-1,4.289449845E0
1.096998083E0,2.863797426E0,-1.158913732E0,-1.119050622E0,3.285831863E0
1.106961083E0,9.963213205E-1,3.392461836E-1,-2.090717077E0,2.340692642E0
1.116924083E0,-5.094850659E-1,1.794447184E0,-6.351942420E-1,1.970555113E0
1.126887083E0,-1.337872624E0,3.708106279E0,1.056358576E0,4.081157774E0
1.136850083E0,-2.316754580E0,5.326396465E0,1.476475120E0,5.993148577E0
1.146813083E0,-2.973866224E0,6.139465332E0,1.061052680E0,6.903821237E0
1.156776083E0,-3.133399963E0,6.166367054E0,3.475487232E-1,6.925537386E0
1.166739083E0,-2.968297482E0,5.714158535E0,-3.249543905E-1,6.447324488E0
1.176702083E0,-2.647501707E0,5.052607059E0,-8.079194427E-1,5.761148949E0
1.186665083E0,-2.199655056E0,4.382274151E0,-1.227304339E0,5.054610276E0
1.196628083E0,-1.688196898E0,3.760275602E0,-1.677036285E0,4.449958660E0
1.206591083E0,-1.187991142E0,3.098400593E0,-2.146692514E0,3.952176355E0
1.216553083E0,-7.257715464E-1,2.570538044E0,-2.510807991E0,3.665865101E0
1.226516083E0,-3.495177031E-1,2.280703068E0,-2.638680935E0,3.505197025E0
1.236479083E0,-1.126510799E-1,2.321374178E0,-2.518796682E0,3.427215352E0
1.246442083E0,-4.767765477E-2,2.621987343E0,-2.177657366E0,3.408706850E0
1.256405083E0,-9.867293388E-2,2.964746952E0,-1.758273721E0,3.448331091E0
1.266368083E0,-1.961226910E-1,3.261057377E0,-1.372475386E0,3.543536088E0
1.276331083E0,-2.850991786E-1,3.513534546E0,-1.124770999E0,3.700177880E0
1.286294083E0,-3.280414641E-1,3.710304499E0,-1.104466438E0,3.885076162E0
1.296257083E0,-3.522709012E-1,3.759886265E0,-1.220774174E0,3.968769217E0
1.306220083E0,-3.894924819E-1,3.700907469E0,-1.367338300E0,3.964597648E0
1.316183083E0,-4.429703653E-1,3.561505079E0,-1.420351982E0,3.859785088E0
1.326146083E0,-4.709765613E-1,3.375752449E0,-1.352479696E0,3.666977618E0
1.336109083E0,-4.397605658E-1,3.145138264E0,-1.226022124E0,3.404176009E0
1.346072083E0,-3.656850159E-1,2.877609968E0,-1.094099045E0,3.100228601E0
1.356035083E0,-2.597005367E-1,2.642024755E0,-1.001646042E0,2.837434399E0
1.365998083E0,-1.731462628E-1,2.399383783E0,-9.417658448E-1,2.583397971E0
1.375961083E0,-1.566330642E-1,2.143483639E0,-8.825371265E-1,2.323344100E0
1.385924083E0,-2.473580986E-1,1.924672127E0,-7.833943367E-1,2.092667081E0
1.395887083E0,-4.056369662E-1,1.744708180E0,-6.617717743E-1,1.909578452E0
1.405850083E0,-5.421465635E-1,1.645919561E0,-5.667213202E-1,1.823224384E0
1.415813083E0,-6.124426126E-1,1.557027817E0,-5.207820535E-1,1.752322894E0
1.425775083E0,-5.577817559E-1,1.488466263E0,-5.575887561E-1,1.684505127E0
1.435738083E0,-3.837053180E-1,1.426019430E0,-6.806952357E-1,1.626071090E0
1.445701083E0,-1.662618369E-1,1.406481862E0,-8.068333864E-1,1.629973724E0
1.455664083E0,-3.449767455E-2,1.386566997E0,-8.537199497E-1,1.628679182E0
1.465627083E0,-4.763433337E-2,1.319392085E0,-8.092195988E-1,1.548515697E0
1.475590083E0,-2.070801854E-1,1.174607754E0,-6.845948100E-1,1.375229302E0
1.485553083E0,-4.121158719E-1,9.634419084E-1,-5.465134978E-1,1.181836201E0
1.495516083E0,-5.371582508E-1,7.479599714E-1,-4.483917058E-1,1.024225672E0
1.505479083E0,-5.088621378E-1,6.125882864E-1,-3.673665822E-1,8.770195492E-1
1.515442083E0,-3.362003863E-1,6.010208726E-1,-2.679409087E-1,7.389513648E-1
1.525405083E0,-1.222553775E-1,7.472270131E-1,-1.564817280E-1,7.731630602E-1
1.535368083E0,8.444843814E-3,9.441515207E-1,-1.696963236E-2,9.443417696E-1
1.545331083E0,1.010165084E-3,1.045957923E0,1.262644976E-1,1.053551954E0
1.555294083E0,-1.377852559E-1,1.020628810E0,2.265674025E-1,1.054514453E0
1.565257083E0,-3.102340996E-1,8.263275623E-1,2.374482304E-1,9.140263120E-1
1.575220083E0,-4.116808176E-1,4.785440862E-1,1.679607630E-1,6.532199905E-1
1.585183083E0,-3.749905229E-1,3.628182784E-2,5.482849851E-2,3.807104248E-1
1.595146083E0,-1.957296878E-1,-3.566558659E-1,-8.990737796E-2,4.166495578E-1
1.605109083E0,-3.555564675E-3,-6.008115411E-1,-2.232305855E-1,6.409516707E-1
1.615072083E0,1.078010574E-1,-8.136801720E-1,-2.212734371E-1,8.500931856E-1
1.625035083E0,1.572790295E-1,-9.000775218E-1,-1.226470619E-1,9.219102669E-1
1.634998083E0,1.218696460E-1,-8.908722997E-1,5.443272181E-3,8.991859063E-1
1.644961083E0,2.152759954E-2,-9.728017449E-1,1.089074537E-1,9.791156755E-1
1.654924083E0,-3.103281371E-2,-1.061193705E0,1.153051630E-1,1.067890629E0
1.664887083E0,1.618273742E-2,-1.047841072E0,9.569783695E-3,1.048009720E0
1.674850083E0,1.051003560E-1,-9.211758971E-1,-5.878184736E-2,9.290136834E-1
1.684813083E0,2.298415750E-1,-6.390975118E-1,-2.006949112E-2,6.794671174E-1
1.694776083E0,2.375841886E-1,-4.138976336E-1,6.979754567E-2,4.823164885E-1
1.704739083E0,-1.505369246E-1,-3.463172317E-1,-1.248919368E-1,3.977373335E-1
1.714702083E0,-7.264979482E-1,-6.851608157E-1,-4.423324764E-1,1.092200820E0
1.724664083E0,-1.257053018E0,-8.807947040E-1,-6.240490079E-1,1.656930525E0
1.734627083E0,-1.605513692E0,2.666966915E-1,-2.406377196E-1,1.645207541E0
1.744590083E0,-1.990811944E0,7.113254070E-1,5.667338371E-1,2.188721836E0
