"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.515140833E0,-1.006107688E0,2.872130966E1,-2.892155647E-1,2.874038147E1
1.525103833E0,-8.117432594E-1,2.908783150E1,-1.600991935E-1,2.909959622E1
1.535065833E0,-6.288136840E-1,2.928538322E1,3.331581131E-2,2.929215231E1
1.545028833E0,-6.513868570E-1,2.944837189E1,2.647321820E-1,2.945676484E1
1.554991833E0,-8.162266612E-1,2.965721512E1,2.976078391E-1,2.966993773E1
1.564953833E0,-1.038514853E0,2.984353828E1,2.664097250E-1,2.986279064E1
1.574916833E0,-1.305645347E0,3.005640602E1,2.008088827E-1,3.008542133E1
1.584878833E0,-1.675514698E0,3.045007515E1,8.109423518E-2,3.049624571E1
1.594841833E0,-2.446459293E0,3.126937866E1,-5.472298712E-2,3.136498365E1
1.604803833E0,-3.669532776E0,3.283070755E1,-4.688926041E-1,3.303847287E1
1.614766833E0,-3.405253649E0,3.468078232E1,-8.526408076E-1,3.485798920E1
1.624728833E0,-2.063991070E0,3.584221649E1,-5.965214968E-1,3.590655066E1
1.634691833E0,-1.795563459E0,3.587594986E1,-6.076447368E-1,3.592599419E1
1.644653833E0,-1.789166451E0,3.587659073E1,-7.684804201E-1,3.592939522E1
1.654616833E0,-1.903633952E0,3.587649155E1,-6.985825896E-1,3.593375134E1
1.664579833E0,-1.990837574E0,3.587756348E1,-9.569017887E-1,3.594549563E1
1.674541833E0,-1.981386900E0,3.587664795E1,-1.298577905E0,3.595477808E1
1.684504833E0,-1.969956756E0,3.587695312E1,-1.651104808E0,3.596891216E1
1.694466833E0,-2.274410963E0,3.587832642E1,-2.349079132E0,3.602700965E1
1.704429833E0,-2.524130344E0,3.587964249E1,-3.575912237E0,3.614563774E1
1.714391833E0,-3.233963728E0,3.588190079E1,-4.383686543E0,3.629305764E1
1.724354833E0,-1.931253910E0,3.587716293E1,-4.283296585E0,3.618352099E1
1.734316833E0,-8.335955739E-1,3.587215424E1,-4.516462803E0,3.616496602E1
1.744279833E0,2.718315721E-1,3.586771774E1,-4.774995327E0,3.618518549E1
1.754241833E0,1.413425446E0,3.586320877E1,-4.917896748E0,3.622641610E1
1.764204833E0,2.560162306E0,3.585908890E1,-4.934166431E0,3.628739018E1
1.774167833E0,3.693191051E0,3.585411453E1,-4.825373173E0,3.636538760E1
1.784129833E0,3.113446385E-2,3.234587479E1,-6.405666828E0,3.297406788E1
1.794092833E0,-2.516444921E-1,1.074603844E1,-6.964378834E0,1.280793659E1
1.804054833E0,2.280534267E0,5.505683422E0,-6.536776066E0,8.845497602E0
1.814017833E0,1.187162995E0,2.738740206E0,-5.497933388E0,6.255983170E0
1.823979833E0,-3.747895956E-1,-1.450575352E0,-2.527528286E0,2.938202738E0
1.833942833E0,-1.158775449E0,-3.563775301E0,-9.469596297E-2,3.748629384E0
1.843904833E0,-2.246433735E0,-5.412652493E0,1.537891865E0,6.058744335E0
1.853867833E0,-2.997813940E0,-6.651040077E0,2.108404636E0,7.593983977E0
1.863830833E0,-4.908353806E0,-3.454686403E0,4.002409279E-1,6.015562154E0
1.873792833E0,-4.309293270E0,-1.052138090E0,1.154052377E0,4.583540110E0
1.883755833E0,-2.307673931E0,2.157673359E0,2.809643984E0,4.227885123E0
1.893717833E0,-6.871436238E-1,2.722161531E0,3.619620323E0,4.580827550E0
1.903680833E0,4.765633494E-2,2.719884396E0,3.404743910E0,4.358018282E0
